X,Y,item,pagerank,chosen
-51.952206,63.621746,harvard architecture,8.29706872428909e-05,0.0
-60.888313,60.23975,autonomous peripheral clock gating,4.969369584988497e-05,0.0
-19.546616,-42.022125,normalization by evaluation,4.969369584988497e-05,0.0
-37.302116,88.340515,solaris cluster,4.969369584988497e-05,0.0
64.033424,25.516762,theory of painting,4.969369584988497e-05,0.0
11.463878,18.752424,alpac,5.3099989562087235e-05,0.0
-21.21059,-39.41802,idolatry,5.3099989562087235e-05,0.0
-54.182224,-36.782936,veitch chart,4.794797153789272e-05,0.0
-51.230347,9.395224,signal automaton,0.00015859414769963084,0.0
-13.547233,-91.20139,text figures,5.07121145507962e-05,0.0
-52.58363,4.6573563,stationary process,5.07121145507962e-05,0.0
54.945366,16.54486,musical acoustics,5.07121145507962e-05,0.0
73.799095,-11.02717,prosopometamorphopsia,8.310753545285969e-05,0.0
-22.012287,-21.085648,hit (internet),0.00012836204923215435,0.0
73.27213,-10.885749,temporal lobe epilepsy,0.00015548288409710027,0.0
2.8081353,-68.73834,morphome (linguistics),6.0165465626625e-05,0.0
-22.712229,-21.108793,unique user,6.0165465626625e-05,0.0
-22.918125,-17.117424,analysis,6.0165465626625e-05,0.0
-22.801182,-20.471077,page view,5.0006549908522915e-05,0.0
-48.651913,64.471245,supervisor call instruction,5.0006549908522915e-05,0.0
-48.749287,64.46156,memory segmentation,5.0006549908522915e-05,0.0
-60.31818,26.86756,plackett–burman design,5.0006549908522915e-05,0.0
-13.152666,3.645029,uniquac,0.0002487453833771656,0.0
11.695458,1.4745026,evolutionary algorithms,0.00012546402623973103,0.0
22.392868,12.344401,ivar ekeland,5.0006549908522915e-05,0.0
4.700034,-58.686848,nextbio,5.0006549908522915e-05,0.0
64.834366,6.2665224,pál schiller harkai,5.0006549908522915e-05,0.0
92.46234,23.011639,corneal dystrophies in human,7.596303524130505e-05,0.0
-76.31973,48.44132,multiply–accumulate operation,5.0006549908522915e-05,0.0
92.56568,22.937094,lists of diseases,5.2167154557499805e-05,0.0
13.396986,-65.90517,captcha,5.2167154557499805e-05,0.0
-1.9575112,60.76139,spectral efficiency,5.2167154557499805e-05,0.0
-25.752111,-3.442746,predictive validity,5.2167154557499805e-05,0.0
-43.350266,-49.78784,tautology (logic),5.2167154557499805e-05,0.0
21.137957,-5.188774,grigory margulis,5.2167154557499805e-05,0.0
-24.317812,13.88673,backus–gilbert method,5.2167154557499805e-05,0.0
4.45452,26.573208,spatiotemporal receptive field,5.2167154557499805e-05,0.0
-41.255726,-11.697917,database normalization,5.2167154557499805e-05,0.0
54.589634,49.17209,sigint,5.2167154557499805e-05,0.0
-42.13488,-51.532467,history of topos theory,5.2167154557499805e-05,0.0
-35.30471,-71.02061,anton kotzig,5.2167154557499805e-05,0.0
28.565372,0.6590948,openworm,5.2167154557499805e-05,0.0
-44.98663,-1.0370866,entropy,5.2167154557499805e-05,0.0
54.51259,49.842487,online identity,5.2167154557499805e-05,0.0
-40.874874,-12.356922,thomas l. magnanti,5.2167154557499805e-05,0.0
-68.21068,-20.740015,tobit model,5.2167154557499805e-05,0.0
50.748676,46.718105,dymaxion house,5.2167154557499805e-05,0.0
74.012825,-0.49391675,alice in wonderland syndrome,5.2167154557499805e-05,0.0
9.485853,-10.734621,commercialization of the internet,5.2167154557499805e-05,0.0
-51.303253,-44.78765,minimum spanning tree,5.2167154557499805e-05,0.0
-34.33414,-70.637054,random regular graph,8.94136962816708e-05,0.0
-1.6872652,-10.257135,higher-order thinking,5.2167154557499805e-05,0.0
44.398884,-19.261936,veganism,5.2167154557499805e-05,0.0
-35.29763,-69.01701,w. t. tutte,0.0001362030917149084,0.0
-37.43417,-69.9871,béla bollobás,0.00043447312536197633,0.0
53.663593,-1.2910177,european brain council,0.00021342428130288404,0.0
-33.969383,21.94729,concept,0.0006965191598254923,0.0
-52.933334,4.6332493,stochastic processes and boundary value problems,0.0002789996920203126,0.0
-49.222706,-52.21138,xor gate,0.0004803610047387716,0.0
-34.692387,-72.11081,graph (data structure),0.0004674398076205123,0.0
-19.833155,5.1986437,typology (urban planning and architecture),0.00025465649857038856,0.0
31.044523,-4.5798507,open mind common sense,0.00017827245451462314,0.0
-94.41621,-4.0265183,digital terrestrial television,0.00021883150033416823,0.0
-59.362885,-11.831604,supplementary protection certificate,0.000751588015340495,0.0
-41.381573,-35.21111,nolan chart,0.00022799097132556877,0.0
-32.161865,-74.699394,strength of a graph,0.00015921851424328476,0.0
61.230633,-3.2175434,theodore h. bullock,6.298912298235393e-05,0.0
21.482656,-4.951151,combinatorics and dynamical systems,6.298912298235393e-05,0.0
29.291328,47.949924,cinematography,8.431224952285061e-05,0.0
-58.17275,16.674772,initial condition,5.3925400904482866e-05,0.0
-58.70487,14.912693,nakajima–zwanzig equation,5.315858788677768e-05,0.0
44.4927,-18.919533,animal rights by country or territory,5.127539037306933e-05,0.0
2.1488826,-6.4254704,power structure,5.127539037306933e-05,0.0
-34.98337,-68.629395,graph property,5.127539037306933e-05,0.0
-20.107042,44.456215,differentiator,5.127539037306933e-05,0.0
77.63908,-28.096518,sexecology,5.127539037306933e-05,0.0
73.54747,-29.49596,anthropogenic metabolism,5.127539037306933e-05,0.0
-62.547436,-5.5393734,national resident matching program,5.127539037306933e-05,0.0
-44.418602,-22.529438,directed acyclic graph,5.127539037306933e-05,0.0
-41.438602,-19.803715,ecosystem model,5.127539037306933e-05,0.0
-64.179436,-10.185069,cross-ratio,5.127539037306933e-05,0.0
-38.57278,-69.070526,spectral graph theory,8.451731652595909e-05,0.0
-36.0229,-66.429405,percy john heawood,5.281294318903478e-05,0.0
85.98747,5.6811566,scientific research on the iss,5.281294318903478e-05,0.0
87.30299,5.243351,macro recorder,5.281294318903478e-05,0.0
-37.781696,-70.30078,robin thomas (mathematician),5.137980737176151e-05,0.0
28.334824,1.0762582,demiurge,4.991878538804479e-05,0.0
-56.279064,-40.460247,conditional event algebra,4.991878538804479e-05,0.0
14.800002,47.69312,actuator,6.134135359967387e-05,0.0
25.99003,-18.978434,arthur schopenhauer,6.134135359967387e-05,0.0
-3.8735385,56.04185,transform (mathematics),6.134135359967387e-05,0.0
2.622002,-60.700195,iso/iec 11179,6.134135359967387e-05,0.0
-70.48582,-38.872665,linearizability,6.134135359967387e-05,0.0
-55.95319,-41.03033,hypercube graph,6.134135359967387e-05,0.0
50.861088,-11.542514,genetic epistemology,0.00010179791470142063,0.0
-3.0843005,-34.126247,qualitative research in criminology,6.134135359967387e-05,0.0
-58.643307,-32.757904,logical conjunction,6.134135359967387e-05,0.0
-43.436317,-43.99965,tractatus logico-philosophicus,6.134135359967387e-05,0.0
-12.621346,7.92632,asymptotic gain model,6.134135359967387e-05,0.0
13.987928,10.363048,tremor,6.134135359967387e-05,0.0
4.3550024,11.250632,diagnostic robot,6.134135359967387e-05,0.0
-65.84618,4.561824,poisson regression,6.134135359967387e-05,0.0
21.053425,-66.527405,data stewardship,0.00010980141055232051,0.0
-11.456411,-14.901028,ensemble learning,4.8515876676596706e-05,0.0
20.82499,-65.9813,data format management,4.85094002243768e-05,0.0
-52.32376,35.89427,stretched grid method,4.85094002243768e-05,0.0
-37.282562,-15.097455,open system (systems theory),5.268473672838598e-05,0.0
-41.79949,15.9482,switching kalman filter,5.268473672838598e-05,0.0
24.777576,-55.196754,open education,5.268473672838598e-05,0.0
41.881145,53.44686,apple watch,5.268473672838598e-05,0.0
24.738228,-55.611538,open text,5.268473672838598e-05,0.0
-47.754326,0.3704991,gibbs measure,5.268473672838598e-05,0.0
27.829039,50.073273,3d display,5.268473672838598e-05,0.0
22.356033,-59.399353,open science,5.7979925587728066e-05,0.0
-25.367796,13.329156,data assimilation,5.7979925587728066e-05,0.0
-53.001522,-16.737062,block design,5.7979925587728066e-05,0.0
-48.85149,-52.914482,affirming a disjunct,5.7979925587728066e-05,0.0
-34.058083,21.682953,physical model,5.7979925587728066e-05,0.0
-64.24585,-10.149745,cohen's h,5.7979925587728066e-05,0.0
41.89715,-22.933416,computer game bot turing test,5.7979925587728066e-05,0.0
-35.92775,-68.46281,ramsey theory,5.483779448403701e-05,0.0
39.82332,-24.772627,darwin among the machines,5.483779448403701e-05,0.0
5.0696096,-74.993866,computational linguistics (journal),5.483779448403701e-05,0.0
-46.39537,-69.11065,tree-graded space,5.483779448403701e-05,0.0
9.379418,-10.681145,free and open-source software,5.483779448403701e-05,0.0
-17.815426,-79.406075,donkey pronoun,5.483779448403701e-05,0.0
26.231407,-19.558878,direct realism,5.483779448403701e-05,0.0
-57.915833,6.002785,coupling from the past,5.483779448403701e-05,0.0
43.6808,27.472507,virtual studio technology,5.7081554181917076e-05,0.0
48.44746,31.962421,remote camera,5.7081554181917076e-05,0.0
25.216993,9.99347,brosl hasslacher,5.7081554181917076e-05,0.0
-6.763899,16.396494,k q-flats,5.7081554181917076e-05,0.0
-36.598507,-49.655792,type (model theory),5.287693647103623e-05,0.0
-56.92033,9.617505,compound poisson process,5.287693647103623e-05,0.0
-25.414536,29.348774,useless machine,5.287693647103623e-05,0.0
-5.8504844,17.593893,hybrid kohonen som,5.287693647103623e-05,0.0
-3.1625707,-28.763233,subject-matter expert,5.287693647103623e-05,0.0
-19.563622,-54.540295,one voice technologies,5.287693647103623e-05,0.0
-53.024956,-16.747206,near polygon,5.287693647103623e-05,0.0
-53.019035,-16.7442,incidence geometry,5.375481998984195e-05,0.0
-23.844433,29.918009,shannon capacity,5.375481998984195e-05,0.0
-7.0878763,12.338447,white noise,5.4659346361644314e-05,0.0
89.82504,0.26029527,advertising research,5.4659346361644314e-05,0.0
28.864141,1.4615251,simulated reality in fiction,5.4659346361644314e-05,0.0
-44.695168,8.742104,probabilistic automata,5.4659346361644314e-05,0.0
-55.637455,20.230558,root-finding algorithm,5.4659346361644314e-05,0.0
-47.717148,-44.238907,probabilistic proposition,5.4659346361644314e-05,0.0
1.60048,27.473263,harris affine region detector,8.51060542779666e-05,0.0
-70.4018,-39.01256,test-and-set,5.4659346361644314e-05,0.0
-9.351195,32.600414,lévy process,5.4659346361644314e-05,0.0
-38.431183,-0.14086531,communication channel,5.4659346361644314e-05,0.0
-70.44562,-38.953068,synchronization (computer science),5.4659346361644314e-05,0.0
31.313177,-9.603857,semantic space,0.000279650354551419,0.0
-29.637562,-40.986797,pancreativism,9.633455210910488e-05,0.0
-27.376774,-40.42601,composition (objects),0.00019138553810784726,0.0
-27.669645,-40.37314,simple (philosophy),0.0006628811223892193,0.0
-64.01929,-46.78919,sheffer stroke,0.0003200878635689968,0.0
-30.869543,5.5405993,bayesian experimental design,5.252126068479853e-05,0.0
-63.526333,25.031506,variational calculus,0.00048604683556428054,0.0
19.4934,-45.0992,scott deerwester,0.0003013619663806502,0.0
-57.01877,34.628174,multivalued function,0.000275904345146288,0.0
22.365204,-31.74764,theory of knowledge (ib course),0.00011309146074051118,0.0
-33.77648,21.567362,interpretation (logic),0.00022206030455030956,0.0
-3.2133017,-28.902699,indeterminacy debate in legal theory,8.912270892574292e-05,0.0
7.824291,-26.714117,hypothesis,5.477383381050515e-05,0.0
-56.487995,-30.445267,ac (complexity),5.477383381050515e-05,0.0
2.306655,-4.9293237,symbolic ai,5.477383381050515e-05,0.0
-33.64263,21.647537,conceptual model (computer science),5.477383381050515e-05,0.0
-20.68131,-70.97189,semiotic information theory,5.477383381050515e-05,0.0
-17.330482,-76.57763,transformational grammar,5.477383381050515e-05,0.0
-15.52465,-14.618883,social media,5.6694276141948185e-05,0.0
-41.142467,-56.60918,paraconsistent logic,6.538636932792607e-05,0.0
27.519968,-41.5377,speech technology (magazine),6.538636932792607e-05,0.0
3.7657099,71.38876,interclass correlation,6.538636932792607e-05,0.0
-24.868298,30.151138,logic synthesis,6.538636932792607e-05,0.0
5.0568647,70.98674,fraction of variance unexplained,6.559901133721657e-05,0.0
2.8797877,26.690681,gabor filter,6.559901133721657e-05,0.0
-49.194542,-40.532238,laplacian of the indicator,6.559901133721657e-05,0.0
57.793407,-36.353302,phonological development,6.638183203482022e-05,0.0
10.61074,-89.08359,dynamic approach to second language development,6.003527254277802e-05,0.0
-13.494818,35.24162,scale-space segmentation,6.003527254277802e-05,0.0
-48.85101,-40.562866,macaulay brackets,6.003527254277802e-05,0.0
9.782014,-86.47226,fis phenomenon,6.003527254277802e-05,0.0
2.8688605,67.909645,triple correlation,5.8218437919244274e-05,0.0
-68.72118,-49.795177,waveform viewer,5.920745300470679e-05,0.0
-39.440968,-57.787987,yale shooting problem,5.920745300470679e-05,0.0
0.12769827,-36.360806,preventive detention,5.920745300470679e-05,0.0
-13.827524,18.941832,total absorption spectroscopy,5.920745300470679e-05,0.0
20.889492,-5.6614223,fractals,5.920745300470679e-05,0.0
53.444233,-2.6642313,neuroplastic effects of pollution,5.920745300470679e-05,0.0
51.023235,-51.418945,group cohesiveness,5.920745300470679e-05,0.0
-36.587772,-0.297974,variety (cybernetics),5.920745300470679e-05,0.0
25.168896,-8.005444,autonomous agency theory,0.0004204295318975964,0.0
25.140282,-7.9442835,complex systems,5.132971214769067e-05,0.0
-25.282291,29.915375,shannon–fano coding,0.0002895622603365468,0.0
19.494888,-25.988522,pessimistic induction,9.251273772349598e-05,0.0
9.662549,-48.624428,enterprise information access,0.0010237368948850828,0.0
-25.210949,-1.3175474,analysis of competing hypotheses,0.00014756952851392643,0.0
3.0339081,67.79592,autocorrelator,0.0003034733505332076,0.0
-4.6668963,14.708963,voronoi pole,0.000510780094724507,0.0
7.8304663,-26.749636,bold hypothesis,0.00010762037686319404,0.0
-5.561225,-82.62257,artificial script,0.00018009929247431587,0.0
-40.295555,-49.65432,many-sorted logic,4.683445248411975e-05,0.0
-51.506428,-25.187551,counterfactual quantum computation,0.00014756952851392643,0.0
-34.095345,-71.00532,dijkstra's algorithm,0.0001992637462688794,0.0
-45.265453,-0.89227325,constrained optimization,4.683445248411975e-05,0.0
-4.022558,2.2902565,permeability (spatial and transport planning),0.0001045448053840298,0.0
89.99753,0.12414607,master of marketing research,6.147436057802968e-05,0.0
-53.042995,-48.066303,σ-algebra,6.147436057802968e-05,0.0
-3.5035923,1.4468329,cost distance analysis,6.147436057802968e-05,0.0
-3.5505555,1.9642721,mathematical statistics,6.147436057802968e-05,0.0
89.68858,-0.11553349,quantitative marketing research,6.147436057802968e-05,0.0
-93.83747,-4.438756,common interface,6.147436057802968e-05,0.0
-52.755272,-47.878716,set (mathematics),6.147436057802968e-05,0.0
-47.75706,-44.216774,categorical proposition,6.147436057802968e-05,0.0
36.74868,-35.382923,long-term potentiation,6.147436057802968e-05,0.0
-38.42448,-29.178053,adaptive neuro fuzzy inference system,6.147436057802968e-05,0.0
-59.368053,-11.840538,drug development,6.147436057802968e-05,0.0
35.907875,43.162766,programmable matter,5.15695253732515e-05,0.0
12.562352,-84.020996,abiogenesis,0.0005112205439887281,0.0
5.2028885,-58.303547,web resource,5.15695253732515e-05,0.0
-92.03902,0.48967314,cdma2000,5.15695253732515e-05,0.0
-24.398504,16.615374,matrix regularization,0.00011230508403995416,0.0
29.219133,48.156013,wedding videography,9.907148465492261e-05,0.0
-87.51691,-5.7674217,packet erasure channel,0.00029738112587860695,0.0
33.79612,-27.552536,level of analysis,6.83773726750619e-05,0.0
46.41541,-45.90508,telepathy,0.00010971699389767832,0.0
-1.7165972,27.069258,partial derivative,0.0001027298309813013,0.0
-0.3126876,-37.66867,race and crime in the united states,0.00010971699389767832,0.0
-91.863434,0.40063173,gsm services,0.0004741329472495873,0.0
-3.5085926,-6.438321,maneuver warfare,0.00031368511464138467,0.0
-43.28338,-49.81394,deduction theorem,0.00014190520068347126,0.0
-55.864502,-38.867683,qualitative comparative analysis,0.00019654021646814992,0.0
-8.775489,35.222538,normally distributed and uncorrelated does not imply independent,0.00013000329894179182,0.0
17.26545,-14.973334,human spirit,6.83773726750619e-05,0.0
-57.844425,24.802607,generating function,0.00023857361538334924,0.0
-49.138588,-53.13393,involution (mathematics),9.879345410718598e-05,0.0
-26.028185,18.444227,gaussian free field,0.0001690844940788686,0.0
16.904232,-7.1353993,aggregate data,0.0002469576729764168,0.0
-20.175581,-80.54456,categorical abstract machine,0.00048019759258770376,0.0
-38.61803,-30.277718,fuzzy subalgebra,0.0002479492112237072,0.0
46.16277,-20.491362,animal language,0.0004287334204211191,0.0
18.807539,-31.226055,nelson goodman,9.422654674884938e-05,0.0
19.760462,-28.752232,meaning making,5.8706390061786625e-05,0.0
-4.308054,1.659856,geographic information science,5.8706390061786625e-05,0.0
22.341307,-22.623808,good regulator,5.8706390061786625e-05,0.0
72.940926,-41.828194,participant evolution,5.8706390061786625e-05,0.0
-40.985313,-56.852654,bhk interpretation,6.293244536609132e-05,0.0
28.452723,1.205136,virtual reality simulator,6.293244536609132e-05,0.0
-24.566517,16.819109,lagrange multiplier,6.293244536609132e-05,0.0
72.806625,-41.772526,respirocyte,6.293244536609132e-05,0.0
-56.37788,4.293738,abelian sandpile model,6.293244536609132e-05,0.0
72.52218,-42.192005,body hacking,6.293244536609132e-05,0.0
-87.44646,-4.158665,robert g. gallager,6.293244536609132e-05,0.0
-55.84677,-40.79299,de morgan's laws,5.2722875518157445e-05,0.0
4.6519775,70.94851,intraclass correlation,5.2722875518157445e-05,0.0
-41.518135,15.823176,invariant extended kalman filter,5.2722875518157445e-05,0.0
-59.297684,12.776488,gibbs sampling,5.2722875518157445e-05,0.0
55.459923,-60.024506,relative deprivation,0.0001404099228313955,0.0
54.90949,-52.776276,social psychology (sociology),4.631429061891797e-05,0.0
-11.292442,-10.2136965,sequence analysis,4.372441745636528e-05,0.0
52.849533,-20.647728,computer-supported collaborative learning,9.793432722430425e-05,0.0
6.926547,17.578362,history of machine translation,0.00013283843657872177,0.0
25.426573,-52.720955,open source software,0.0001248964292967465,0.0
28.921833,-49.484627,planning poker,0.00039495987151126746,0.0
2.0731702,-22.002043,shared information bias,0.00010240596141188808,0.0
32.234253,-61.920574,bellingcat,0.00041793247813270447,0.0
-54.069805,-24.890676,pauli matrices,0.00028570392611021916,0.0
69.02165,26.204647,motion blindness,0.000792650212564335,0.0
-10.544965,-14.542741,electronic discovery,5.764162424285142e-05,0.0
32.422985,-62.757282,nato open source intelligence handbook,5.4042648125917825e-05,0.0
-10.997955,-15.396025,international journal of data warehousing and mining,5.4042648125917825e-05,0.0
-12.575908,8.109027,mason's gain formula,5.4042648125917825e-05,0.0
5.62543,1.3066924,matching wildcards,5.4042648125917825e-05,0.0
8.532624,-52.956024,internet search engines and libraries,8.651235407166545e-05,0.0
5.576508,1.5458766,awk,5.4042648125917825e-05,0.0
-9.250018,-62.395447,software engineering,5.4042648125917825e-05,0.0
36.509205,-2.5874424,genesis (software),0.00017042301001905032,0.0
-41.832287,30.300467,spectral shape analysis,5.9161562522206006e-05,0.0
-37.255634,64.797424,x86 instruction listings,5.8543215134916566e-05,0.0
42.602,-41.82632,ant mill,5.8543215134916566e-05,0.0
-27.77168,-40.767967,mereological nihilism,9.139810623942918e-05,0.0
16.456902,-66.13001,identity theft,5.8543215134916566e-05,0.0
4.0470986,-87.865234,unicert,5.8543215134916566e-05,0.0
15.09353,59.788963,graphical output device,6.282055233220128e-05,0.0
55.73613,-53.145752,frog pond effect,6.282055233220128e-05,0.0
21.926214,-31.717157,self-evidence,6.282055233220128e-05,0.0
34.185165,-47.380672,human computer,6.282055233220128e-05,0.0
-43.2071,78.278114,supercomputing in europe,6.282055233220128e-05,0.0
45.768,65.629745,nasa world wind,6.282055233220128e-05,0.0
46.490334,65.182076,defense support program,6.282055233220128e-05,0.0
-22.52747,71.173676,nvidia demos,4.845517877285051e-05,0.0
23.48234,-13.010627,implicit learning,0.000133202015751599,0.0
-26.15214,76.89308,comparison of opengl and direct3d,9.914975957022041e-05,0.0
44.419216,-64.78361,wikipedia,9.914975957022041e-05,0.0
41.907047,-23.200605,voight-kampff machine,0.00024220838878013696,0.0
43.38421,-65.039314,operational transformation,0.001225846274490132,0.0
49.942974,-3.3828988,cognitive style,0.0001743529781947115,0.0
43.472706,-65.459076,integrated collaboration environment,0.00020305579640149228,0.0
-7.6942205,-62.271362,flow-matic,0.00036505068432019275,0.0
-10.195785,-60.70022,program transformation,6.138183153804778e-05,0.0
26.404758,-19.250717,maurice merleau-ponty,5.945881824593283e-05,0.0
10.636322,-89.19668,"one person, one language",5.945881824593283e-05,0.0
6.9646883,-81.48596,multi-competence,5.945881824593283e-05,0.0
-40.487865,52.397423,integration competency center,0.000571661974030152,0.0
-78.707954,17.191023,close to nature forestry,5.945881824593283e-05,0.0
50.98645,-51.32436,peer pressure,5.945881824593283e-05,0.0
-22.209795,39.13735,resolvent formalism,5.945881824593283e-05,0.0
64.73912,4.6566057,george lakoff,5.531924239017288e-05,0.0
-37.320976,72.36899,openpdc,0.00025292756858454675,0.0
21.24033,24.574541,musikalisches würfelspiel,0.0002052955834977592,0.0
-5.014115,-30.384176,legal technology,0.00013130722050288897,0.0
4.6983633,-58.51826,web science,0.00023906026929429336,0.0
4.6881084,-58.298687,semantic social network,7.183784137795419e-05,0.0
6.89741,-73.332954,mary macken-horarik,0.0003820365511755194,0.0
-37.25424,71.99451,event stream processing,7.183784137795419e-05,0.0
33.33803,11.617095,cognitive reasoning,0.001107812173702901,0.0
15.486323,-51.742886,fake news website,7.183784137795419e-05,0.0
21.146378,25.452688,deepdream,6.086362282323502e-05,0.0
49.876873,-7.3734283,cognitivism (psychology),6.086362282323502e-05,0.0
24.389818,-55.87722,open educational resources,6.086362282323502e-05,0.0
0.6761718,-78.41478,linguistic distance,5.454498834674971e-05,0.0
15.311181,-38.805016,elmo,5.454498834674971e-05,0.0
-27.002865,75.31484,gnm (api),6.007185187286607e-05,0.0
11.293738,-62.843025,data sovereignty,6.007185187286607e-05,0.0
15.958279,59.128536,video game graphics,9.428479702107394e-05,0.0
14.514341,3.3942869,evolutionary art,6.007185187286607e-05,0.0
11.41118,-62.891106,information governance,6.007185187286607e-05,0.0
-7.1223717,-51.106796,exploratory search,6.007185187286607e-05,0.0
-45.91858,73.0402,pal (software),6.007185187286607e-05,0.0
-25.219288,-1.1527741,bias-variance dilemma,6.007185187286607e-05,0.0
54.179813,-16.818642,embodied phenomenology,6.007185187286607e-05,0.0
4.353585,26.593002,spectro-temporal receptive field,6.007185187286607e-05,0.0
69.860435,21.044003,color appearance model,6.007185187286607e-05,0.0
19.503952,-44.644493,systemic linguistics,6.007185187286607e-05,0.0
39.516,-20.751286,biological naturalism,6.007185187286607e-05,0.0
8.45659,39.1217,open-source license,6.007185187286607e-05,0.0
-15.319586,-63.202328,comparison of regular expression engines,6.007185187286607e-05,0.0
-15.17867,-63.202675,mathematical markup language,6.007185187286607e-05,0.0
17.591276,-26.972946,commensurability (philosophy of science),6.007185187286607e-05,0.0
-58.78379,64.21457,advanced configuration and power interface,6.007185187286607e-05,0.0
-24.241251,-53.72698,planner (programming language),6.007185187286607e-05,0.0
-4.9701657,-30.486908,government by algorithm,6.007185187286607e-05,0.0
-69.8316,43.662834,java (programming language),6.007185187286607e-05,0.0
51.075794,-12.147447,discursive psychology,6.007185187286607e-05,0.0
49.00963,-0.7158534,neurorobotics,6.007185187286607e-05,0.0
35.546276,20.123531,synfig,5.1736309634189186e-05,0.0
59.553677,22.675077,sensitivity (human),5.1736309634189186e-05,0.0
7.0463004,-78.09142,translation software,4.850411520424176e-05,0.0
30.396122,-4.517299,knowledge level,5.9752335785838974e-05,0.0
49.895973,-7.459219,mental chronometry,0.00020162451678334636,0.0
63.85692,-24.417387,common knowledge (logic),4.645462322705648e-05,0.0
49.85915,-7.4103875,comparative cognition,4.645462322705648e-05,0.0
-32.716217,-8.925338,hierarchical clustering,0.00040132392066087374,0.0
-38.55701,56.779373,embedded system,0.00011034707300877457,0.0
8.030443,53.14915,icem surf,0.00019917111069747015,0.0
-1.234538,-27.754526,clinical pathway,0.001021890389850686,0.0
48.731274,-29.448868,empathy in chickens,0.0002803655834236021,0.0
37.828957,16.881632,spoke,4.645462322705648e-05,0.0
2.0389624,84.01749,wave equation,7.71487352069172e-05,0.0
55.411858,-59.97582,generation jones,0.00023368940337742386,0.0
-60.709705,43.229046,numerical recipes,5.9752335785838974e-05,0.0
6.954234,-73.3025,mary j. schleppegrell,5.5121476309862635e-05,0.0
41.093,56.173695,smart shoe,5.076529063887106e-05,0.0
66.07047,-5.9141808,neuroepigenetics,5.076529063887106e-05,0.0
26.001797,29.105597,gaussian adaptation,5.164415872443046e-05,0.0
40.786182,-9.921755,evolutionary neuroscience,5.164415872443046e-05,0.0
6.95436,-73.31222,michael halliday,5.164415872443046e-05,0.0
-9.488689,75.39595,flat panel display,8.16856054112724e-05,0.0
-6.2313447,-82.69681,universal language,8.900313265106892e-05,0.0
-5.5316396,-82.935135,language translation,4.7564811172823255e-05,0.0
-41.50018,-10.758867,managerial economics,4.7564811172823255e-05,0.0
-20.642242,68.6674,quantum chemistry computer programs,4.7564811172823255e-05,0.0
46.160023,-32.38813,constructivism (psychological school),4.7564811172823255e-05,0.0
17.03739,36.451717,wi-fi positioning system,4.7564811172823255e-05,0.0
34.379124,39.669292,locative media,4.7564811172823255e-05,0.0
34.37816,39.711967,urban computing,4.7564811172823255e-05,0.0
-27.903465,74.875694,amd codexl,7.400568207549207e-05,0.0
-63.43026,24.983484,vehicle routing problem,4.7564811172823255e-05,0.0
26.377703,72.441536,intellectual property,4.7564811172823255e-05,0.0
43.28845,-64.90681,office of the future,4.7564811172823255e-05,0.0
-26.605816,76.866394,arb assembly language,4.7564811172823255e-05,0.0
16.523987,34.172867,home robot,4.7564811172823255e-05,0.0
-44.58635,8.84526,mabinogion sheep problem,4.7564811172823255e-05,0.0
32.775726,-62.64484,ashley feinberg,5.137436758085745e-05,0.0
-5.2252526,-82.98947,universal grammar,5.137436758085745e-05,0.0
23.265139,36.805798,"united states army armament research, development and engineering center",5.151543440297629e-05,0.0
7.189664,42.991787,rapid tooling,5.151543440297629e-05,0.0
-40.719955,-33.773975,splitting (psychology),5.151543440297629e-05,0.0
7.3172894,43.11596,transportable applications environment,5.151543440297629e-05,0.0
50.109142,68.540565,coastal management,5.151543440297629e-05,0.0
-44.05973,9.729057,recursive competitive equilibrium,4.850411520424176e-05,0.0
45.751934,65.61714,stratellite,0.0005028176370466299,0.0
-64.08114,43.55302,error bar,5.187582279222071e-05,0.0
-40.475735,52.36949,connectivity integrator,5.187582279222071e-05,0.0
27.696098,50.198154,legend3d,8.603382565538803e-05,0.0
11.866379,52.971577,geometric dimensioning and tolerancing,5.663883956827991e-05,0.0
41.675823,53.862923,oqo,5.663883956827991e-05,0.0
3.560529,84.60298,gravitational lens,5.663883956827991e-05,0.0
-23.30953,-15.560168,software analytics,5.663883956827991e-05,0.0
36.52388,-73.60434,library of congress subject headings,5.663883956827991e-05,0.0
-15.364431,-43.93454,technical editing,5.663883956827991e-05,0.0
48.607635,-53.52462,herd mentality,5.663883956827991e-05,0.0
-9.036935,45.55336,free probability,5.663883956827991e-05,0.0
43.23567,-64.77946,remote work,5.847087134833097e-05,0.0
11.760933,-63.15134,hipaa,5.847087134833097e-05,0.0
-10.971618,71.652725,rsa factoring challenge,5.847087134833097e-05,0.0
45.633106,65.623665,moderate-resolution imaging spectroradiometer,5.847087134833097e-05,0.0
50.82772,-12.057724,fuzzy-trace theory,5.847087134833097e-05,0.0
-26.912708,76.91271,vogl,5.847087134833097e-05,0.0
-25.747152,-3.4148211,construct validity,5.847087134833097e-05,0.0
40.977142,56.472504,cardiacsense ltd,5.847087134833097e-05,0.0
40.122,17.536509,autokinetic effect,5.847087134833097e-05,0.0
-66.135704,-22.810305,hill equation (biochemistry),4.821747646584203e-05,0.0
25.082998,-68.76891,les lieux de mémoire,4.821747646584203e-05,0.0
14.305937,31.426239,digital object memory,4.821747646584203e-05,0.0
