X,Y,Z,item,pagerank,chosen
2.1529722,14.278745,-12.574003,ishihara color test,0.00010152136692023772,0.0
16.254831,1.746,-13.533655,framing (social sciences),0.000566463845196929,0.0
-1.8967391,13.766657,-20.233543,over-illumination,0.0002018110829915469,0.0
-21.372515,7.2679586,-3.8968751,supercomputer architecture,0.0003480139682069933,0.0
-12.933848,1.831763,-0.9077565,consumer electronics,0.0007441318305421666,0.0
19.861046,-5.967164,4.2411833,yahoo search,0.0003430316778721009,0.0
4.7882113,18.690168,15.960125,personal construct psychology,0.00018645531238927455,0.0
-4.9502993,-3.222701,-6.0109663,log gabor filter,0.0002181451624742604,0.0
-23.673586,-11.7601595,-7.299115,ultra-high-definition television,4.797832048738868e-05,0.0
5.083643,2.806265,16.091291,projection (set theory),4.797832048738868e-05,0.0
-16.47081,8.50153,-1.5167665,wolfgang händler,4.797832048738868e-05,0.0
13.048597,-14.726561,10.498233,sql syntax,8.653470907855085e-05,0.0
-2.6145873,14.408296,-18.850203,colour temperature,4.476517914277126e-05,0.0
17.20953,-0.11332279,-1.138428,affluenza,6.770679944791346e-05,0.0
18.053429,-6.8344975,0.21958725,search engine manipulation effect,0.00040581492120652144,0.0
-12.558007,1.7728353,-0.899947,avionics,6.770679944791346e-05,0.0
-15.835143,8.821647,-1.9548597,extended mmx,8.233467122072858e-05,0.0
-0.5068077,0.5025591,0.95998824,history of artificial intelligence,0.00010739211356993945,0.0
-1.2678354,17.109713,-14.563698,color field,0.00011107927347702267,0.0
26.312244,-5.6091576,-0.60080487,interlibrary loan,8.233467122072858e-05,0.0
26.303764,-6.569426,-0.6609644,international standard book number,0.0001067154705637391,0.0
-4.334294,0.4482865,-21.618656,motion field,8.233467122072858e-05,0.0
3.5430984,-4.6123056,-1.8533428,universal basic income,8.233467122072858e-05,0.0
7.8072643,-10.505732,-16.997952,urbi,0.00012015882230091605,0.0
-9.628305,0.1450333,-17.069613,level editor,0.00014291091205468107,0.0
2.6568594,2.560521,-4.54863,human connectome project,0.00011278137913705087,0.0
15.994974,-15.077599,0.5490186,mallet (software project),4.6750343229929475e-05,0.0
13.098511,5.115066,-1.0975584,malleable intelligence,4.6750343229929475e-05,0.0
5.3865666,10.905989,5.6401405,behavioral geography,4.6750343229929475e-05,0.0
-3.1992328,-6.9449267,7.418377,external validity,4.6750343229929475e-05,0.0
9.026178,20.35295,-3.2053363,hollow-face illusion,4.6750343229929475e-05,0.0
0.06763997,5.6875486,-3.3702955,thought recording and reproduction device,4.6750343229929475e-05,0.0
-5.005763,-21.746037,6.947542,state-transition matrix,0.00033321771797673646,0.0
-19.456018,6.9664,-9.713833,stream programming,4.6750343229929475e-05,0.0
-23.77565,-11.748724,-7.1535707,image resolution,5.691381224170997e-05,0.0
-17.458351,9.274547,18.10988,violence begets violence,5.691381224170997e-05,0.0
-11.051346,2.978235,-3.5229783,timeline of electrical and electronic engineering,5.157010290028619e-05,0.0
12.873429,-6.8900127,15.968969,fifth-generation programming language,5.157010290028619e-05,0.0
14.611632,2.2298923,7.778229,nominal group (language),5.157010290028619e-05,0.0
-0.19900452,22.545385,-3.8382332,neon color spreading,7.470601420932673e-05,0.0
-5.1049266,4.3053246,-3.9692662,aiml,4.3298591747421135e-05,0.0
12.929482,22.151443,-5.704592,s.m. (patient),4.3298591747421135e-05,0.0
-5.426781,-4.1316724,-5.1835265,interest point detection,5.5684643629864673e-05,0.0
-8.227652,-14.63574,-2.7201097,mean integrated squared error,5.5684643629864673e-05,0.0
-8.720719,-0.728315,3.5710766,wikibooks,5.5684643629864673e-05,0.0
6.215625,-0.19578862,14.652643,comparison of prolog implementations,5.5684643629864673e-05,0.0
-7.306086,-17.682323,2.9850512,filtered backprojection,0.00011395334915120103,0.0
-13.065662,13.105618,9.253153,complex programmable logic device,5.5684643629864673e-05,0.0
3.6266208,-21.187922,8.56516,big data ethics,5.5684643629864673e-05,0.0
13.899569,-19.433756,-5.4479446,charles m. dollar,4.726002378739098e-05,0.0
-6.8576527,4.4974723,6.997969,description logic,4.726002378739098e-05,0.0
-5.7272243,2.1559365,16.185125,zero-one loss function,0.000767369715094814,0.0
-2.2284641,-8.595456,25.432302,raptor code,7.696278590050997e-05,0.0
-13.966722,-8.955175,-4.667644,lares,4.726002378739098e-05,0.0
16.088583,-3.8033385,5.1474257,lexeme,4.726002378739098e-05,0.0
13.116438,21.413334,1.5974754,disaffectation,4.726002378739098e-05,0.0
-25.791473,-1.3164428,4.5336075,interval (mathematics),4.726002378739098e-05,0.0
-7.498851,-16.747189,13.041718,geni process,4.726002378739098e-05,0.0
-20.836252,-12.667375,7.3401365,random variable,4.726002378739098e-05,0.0
9.210936,-21.806774,9.437937,post-click marketing,4.8937132087375525e-05,0.0
12.924918,22.168,-5.7765646,intercalated cells of the amygdala,4.8937132087375525e-05,0.0
13.501274,11.641504,-11.057851,human eye,4.882793373726207e-05,0.0
-12.684849,-14.552615,-2.766897,slash distribution,4.882793373726207e-05,0.0
-13.033239,0.4909802,5.467682,models of communication,4.882793373726207e-05,0.0
13.227486,-14.989788,10.294446,snowflake schema,4.882793373726207e-05,0.0
15.708276,-0.12677647,-5.6921973,miguel nicolelis,0.0004986473485509125,0.0
-4.6916275,6.4342256,18.489206,union (set theory),7.788584346756953e-05,0.0
14.483138,19.925314,-17.59038,gland of moll,4.5429204444852515e-05,0.0
4.1486406,-21.694284,16.35957,poker probability,7.788584346756953e-05,0.0
6.924917,10.352488,-15.563883,t. v. raman,7.79897855893707e-05,0.0
18.155754,7.0377827,-14.539332,ad tracking,4.196150895747003e-05,0.0
-14.243911,10.873659,13.02906,pulse transition detector,9.453795896732842e-05,0.0
0.5850404,-21.946133,16.511532,reservation wage,4.196150895747003e-05,0.0
-12.99971,13.061423,9.175141,macrocell array,4.258080683519218e-05,0.0
0.4451395,-16.456976,14.242888,two envelopes problem,4.258080683519218e-05,0.0
-8.678323,-21.206596,-8.43708,coefficient of determination,4.258080683519218e-05,0.0
-1.08574,10.715932,-26.639816,hyperspectral,4.258080683519218e-05,0.0
-1.5049373,10.800519,-25.9636,pictometry,6.696160617820268e-05,0.0
-6.974292,-8.332379,24.44684,cognitive radio,4.720220289495073e-05,0.0
6.1632643,4.876054,-11.494557,maya (religion),5.5324734808995824e-05,0.0
-4.798585,6.4254446,-12.414612,sound retrieval system,5.5324734808995824e-05,0.0
-19.208487,-9.55478,11.15359,goal programming,5.5324734808995824e-05,0.0
17.097937,-15.851038,2.2009861,george furnas,5.5324734808995824e-05,0.0
-0.25982198,-11.073754,24.246176,hotspot (wi-fi),5.5324734808995824e-05,0.0
-1.1994715,25.799982,-1.0099428,scat singing,5.5324734808995824e-05,0.0
-8.772236,-11.231925,-22.788338,document mosaicing,5.5324734808995824e-05,0.0
3.753605,2.7167418,-19.068722,smart camera network,5.5324734808995824e-05,0.0
0.9684727,22.458712,-1.9317834,simplicity theory,5.5324734808995824e-05,0.0
-2.9831164,-11.992978,28.551897,3gpp2,5.5324734808995824e-05,0.0
3.184976,17.962788,17.851187,panarchy (political philosophy),5.5324734808995824e-05,0.0
-9.863048,10.704648,11.400022,don't care,5.5324734808995824e-05,0.0
12.506826,22.275343,4.032951,mirror test,5.0336594252122716e-05,0.0
11.877412,23.387592,3.8287637,feldenkrais method,5.0336594252122716e-05,0.0
15.928127,12.042042,2.4780657,lawrence w. barsalou,5.0336594252122716e-05,0.0
21.727692,-3.751852,5.2034807,voice computing,4.5295923399954325e-05,0.0
-21.821,-6.6091666,-12.012462,cilas,4.5295923399954325e-05,0.0
16.471273,12.779857,-1.7365624,affect theory,4.5295923399954325e-05,0.0
-1.1557552,0.72698534,2.0846007,command hierarchy,6.935060765989516e-05,0.0
12.835307,0.19334488,-7.1495733,spontaneous order,4.720220289495073e-05,0.0
12.852232,0.21647778,-7.212536,watchmaker analogy,7.754630068241005e-05,0.0
-14.509977,11.118949,0.8663403,register transfer language,4.8622979640168326e-05,0.0
-3.2028286,-11.458547,-1.3962191,opus (audio format),4.8622979640168326e-05,0.0
9.543295,20.64228,10.245319,david marr (psychologist),0.0003170342510684563,0.0
-1.1742135,0.06190451,0.3967994,real-time control system,4.8622979640168326e-05,0.0
-1.9155151,0.868797,6.8325458,structure of observed learning outcome,4.8622979640168326e-05,0.0
3.607353,21.481092,-17.776514,blue-green,0.00026143509257996634,0.0
18.564457,-1.2584622,16.056961,language planning,4.8622979640168326e-05,0.0
4.5650997,9.582045,20.608986,curry–howard correspondence,5.484526592125189e-05,0.0
-6.857262,-12.920908,-8.47117,wavelet transform,5.484526592125189e-05,0.0
16.137068,8.746708,-17.036798,recorded future,5.484526592125189e-05,0.0
-0.74729794,-3.114887,15.283945,laurence jonathan cohen,5.484526592125189e-05,0.0
7.242591,0.082249776,1.4495091,parable,5.484526592125189e-05,0.0
-13.57724,1.5690542,5.977799,shannon multigraph,5.484526592125189e-05,0.0
-23.118053,12.871179,-0.73502123,bank switching,5.484526592125189e-05,0.0
-13.883895,14.066611,9.800282,ladder logic,5.484526592125189e-05,0.0
-23.077827,12.94605,-0.7035021,input/output base address,5.484526592125189e-05,0.0
1.7388831,0.4245625,25.537312,push–relabel maximum flow algorithm,5.484526592125189e-05,0.0
-7.5833454,15.765594,16.98463,show election,5.484526592125189e-05,0.0
0.55194056,-23.926249,17.944998,stable roommates problem,4.720220289495073e-05,0.0
2.716121,-5.068994,-1.3528506,robotic process automation,6.685685334718588e-05,0.0
4.9755783,8.965917,-7.330903,kernel (neurotechnology company),4.190416382899182e-05,0.0
3.3452792,-14.438227,2.859928,rv coefficient,4.190416382899182e-05,0.0
-6.742189,15.870693,16.617714,pascal's wager,4.190416382899182e-05,0.0
-10.7141905,14.397605,16.793428,self-reference,4.190416382899182e-05,0.0
-3.9360924,-0.16393873,-12.20836,soundhound,4.190416382899182e-05,0.0
15.449455,-9.240101,-6.6200213,symbiotic intelligence,4.190416382899182e-05,0.0
15.480741,10.572695,-2.179925,social cognitive and affective neuroscience,4.190416382899182e-05,0.0
-3.762797,-7.504743,15.193223,redundancy (information theory),0.000269107223228483,0.0
7.998389,-16.013199,-17.534348,monodevelop,4.190416382899182e-05,0.0
-0.6853488,0.8166628,-13.685299,artificial intelligence for video surveillance,4.57530835757918e-05,0.0
-28.383324,-6.724952,0.6900691,terascale (microarchitecture),0.0002750253254262304,0.0
-3.0058599,-11.643208,25.41855,optical fiber cable,9.488922115175417e-05,0.0
15.529733,10.530918,-2.1288304,biocultural evolution,0.00014556828425168455,0.0
9.377015,-22.50782,9.462676,ip address,0.0002282814423438112,0.0
3.1916964,-14.388605,2.760029,ordinary least squares,0.000139509404821064,0.0
-2.0855582,3.0094135,-18.905388,underwater videography,7.3232861136161e-05,0.0
-12.649369,13.023033,14.5530615,time of check to time of use,0.00015229934271354483,0.0
-17.620874,-17.071627,10.900454,integral equations,0.00014556828425168455,0.0
-24.195936,7.4706926,-4.591826,golly (program),0.0010991282265461087,0.0
-11.501902,16.80772,15.103952,,0.00048392543775857284,0.0
-14.607981,12.879555,-8.833034,digital signal controller,0.00010648594076461358,0.0
-0.37210453,-26.185057,-3.6355257,geocomputation,4.57530835757918e-05,0.0
7.4694777,10.976083,-16.120216,effect of spaceflight on the human body,4.57530835757918e-05,0.0
21.56352,5.3443875,14.531044,man's first word,0.0003409707061253987,0.0
-18.812134,-10.6033,9.258193,polynomial interpolation,4.843759932932946e-05,0.0
-0.8230681,-16.568079,-13.683156,boids,4.843759932932946e-05,0.0
-1.5393658,-8.316265,3.3867278,neural architecture search,4.843759932932946e-05,0.0
-10.93516,13.696329,-11.678799,framebuffer,4.843759932932946e-05,0.0
-13.125188,13.278754,9.272722,programmable array logic,4.843759932932946e-05,0.0
-25.490385,-7.4255166,2.9600863,mit general circulation model,4.843759932932946e-05,0.0
-25.361603,-0.89471185,4.734136,random compact set,7.16727979482207e-05,0.0
-12.921822,0.7204074,-1.3047429,electric displacement field,4.487783516396952e-05,0.0
-1.4963193,-19.04905,-12.607782,oleksandr mikolaiovich sharkovsky,4.500314204635051e-05,0.0
-8.070811,5.8327045,8.729284,fuzzyclips,4.500314204635051e-05,0.0
3.6428552,17.756922,11.5952015,fallacy of misplaced concreteness,0.00011404551716424903,0.0
6.4498353,4.3255806,-12.198846,digital physics,0.00044737200427225076,0.0
0.53575444,-1.7255579,-5.586835,group method of data handling,0.00011543399824807737,0.0
-13.571555,1.8167183,6.4344463,one-time pad,0.00029873944257823785,0.0
3.3762014,20.674713,16.739988,feminist epistemology,0.0002687550685347615,0.0
-18.026213,-5.2186155,-3.6930094,pre-echo,0.000265994581533282,0.0
-14.657799,-13.601557,5.892913,isolated system,0.00015807103712485123,0.0
-16.39375,-7.854793,-6.423997,kramers–kronig relation,0.00022529744019202585,0.0
-3.4141297,-7.2580333,-5.6635103,symmetric derivative,0.0002107815590770127,0.0
-20.252546,13.647996,-8.723323,acm sighpc,0.0020339227148097553,0.0
-18.531599,-16.611359,7.6426077,integer square root,0.00048232893096476846,0.0
-20.112587,-12.734701,7.908293,shift operator,4.491110996048304e-05,0.0
-0.4466599,2.9566047,-16.537626,screen protector,5.963143824948714e-05,0.0
-14.676955,-3.2690074,-0.2732572,electronic circuit,9.208807727220416e-05,0.0
13.932813,6.3193836,9.437164,communication aids,5.963143824948714e-05,0.0
-0.8283887,1.0829118,4.182935,structuration theory,5.963143824948714e-05,0.0
-9.435613,-11.831389,-23.902998,copyright aspects of hyperlinking and framing,5.963143824948714e-05,0.0
0.09945193,-2.7330492,16.989084,logic programming,5.963143824948714e-05,0.0
-3.2078962,10.850014,10.509325,conjunctive normal form,4.587729512604191e-05,0.0
5.1893973,2.7893066,15.950555,triadic relation,4.587729512604191e-05,0.0
20.715263,-12.582903,5.9625883,abstract wikipedia,4.587729512604191e-05,0.0
-16.464056,2.2715282,-19.935644,cache hierarchy,4.587729512604191e-05,0.0
-2.8126822,-7.746631,25.33102,linear network coding,4.587729512604191e-05,0.0
11.200412,11.661925,-16.951303,averted vision,4.587729512604191e-05,0.0
8.2354965,11.017574,-15.960118,nyctalopia,4.587729512604191e-05,0.0
-1.4820445,-0.85175705,15.211403,informal logic,5.927579393862184e-05,0.0
1.5722039,5.545258,16.037542,large cardinal property,5.927579393862184e-05,0.0
16.371365,4.766333,6.805738,enron corpus,9.694862950345599e-05,0.0
-14.550613,-13.383717,5.6481833,theory,5.927579393862184e-05,0.0
-9.397872,-11.692753,-24.190498,plagiarism,5.927579393862184e-05,0.0
-8.959956,-11.792169,-21.864243,volumetric video,5.927579393862184e-05,0.0
3.1552012,-14.632615,2.5574658,univariate analysis,5.927579393862184e-05,0.0
10.461857,13.521745,12.376281,persona (psychology),5.927579393862184e-05,0.0
7.9892864,5.51983,13.961896,natural language,5.927579393862184e-05,0.0
-0.8411598,1.0875392,4.3006635,organizational communication,5.349878707341035e-05,0.0
15.44346,5.5102844,-5.715232,gaia hypothesis,5.349878707341035e-05,0.0
-16.419168,-16.175661,-6.4696536,vandermonde matrix,5.349878707341035e-05,0.0
-8.494092,-14.33212,-2.3657396,histogram,5.4047159746791336e-05,0.0
-11.030376,-15.640268,14.1412945,integrated nested laplace approximations,5.4047159746791336e-05,0.0
-9.57293,14.83042,-10.850719,uncompressed video,5.4047159746791336e-05,0.0
21.726715,5.2925434,14.216151,bouba/kiki effect,5.4047159746791336e-05,0.0
-3.0484626,-8.545474,19.844517,hamming bound,8.755087519194759e-05,0.0
-12.833995,-0.09496884,-5.993698,voltage divider,8.5992967882116e-05,0.0
13.288132,19.546751,-15.889416,chemical eye injury,5.4047159746791336e-05,0.0
-11.558461,11.759324,0.12366271,mosfet,5.4047159746791336e-05,0.0
10.478238,13.534042,12.396899,ego death,5.4047159746791336e-05,0.0
-3.153731,-8.459178,15.159526,quantum information science,5.4047159746791336e-05,0.0
5.719839,10.935645,20.003677,separation logic,5.4047159746791336e-05,0.0
-13.00833,1.762096,15.954755,anticipation,5.4047159746791336e-05,0.0
4.92142,8.895007,-7.900271,augmented learning,5.4047159746791336e-05,0.0
18.49501,6.3371086,-14.081443,copy testing,5.4047159746791336e-05,0.0
3.622452,-0.59732306,25.27845,borůvka's algorithm,5.4047159746791336e-05,0.0
4.976482,2.9232986,16.250969,projection (mathematics),5.4047159746791336e-05,0.0
1.2896353,21.186243,10.046861,fiona macpherson,5.4047159746791336e-05,0.0
18.359976,6.3731217,-14.256236,marketing research process,5.4047159746791336e-05,0.0
-13.004267,1.6088212,15.819676,expectation (epistemic),5.4047159746791336e-05,0.0
-0.24967656,-26.556833,-3.5390275,spatial descriptive statistics,5.4047159746791336e-05,0.0
17.504822,-0.48707062,19.556328,nicaraguan sign language,5.4047159746791336e-05,0.0
-2.8694909,-11.980634,28.398268,service layer,8.5992967882116e-05,0.0
13.290422,19.520147,-16.004156,united states eye injury registry,5.4047159746791336e-05,0.0
-3.029788,-11.599997,25.447903,tera,0.00011312349173072043,0.0
22.35358,-8.234154,16.905983,roman square capitals,5.4047159746791336e-05,0.0
7.179614,17.315063,13.730203,natural kind,5.4047159746791336e-05,0.0
22.063799,4.9276605,13.708359,foxp2 and human evolution,5.4047159746791336e-05,0.0
9.289595,-7.2378445,-2.2704256,why–because analysis,5.4047159746791336e-05,0.0
-4.7328763,-7.2545943,15.736033,intelligence (information gathering),5.4047159746791336e-05,0.0
19.89798,5.170946,16.564604,comparative method,5.4047159746791336e-05,0.0
-13.50919,11.370584,10.162536,fan-in,5.4047159746791336e-05,0.0
-3.4394414,-6.8084464,-5.58517,phase space formulation,8.886451570538869e-05,0.0
-12.461221,-6.5259995,-2.5148568,parametric equalizer,5.4047159746791336e-05,0.0
9.793734,-12.200859,2.4978042,factored language model,5.4047159746791336e-05,0.0
-2.3697133,4.822001,19.750929,controlled not gate,5.4047159746791336e-05,0.0
2.841847,-5.497973,-1.6940722,a.i. rising,5.4047159746791336e-05,0.0
-0.43719247,11.125738,17.161715,logicomix,5.4047159746791336e-05,0.0
8.260168,15.973892,-19.303602,american association for pediatric ophthalmology and strabismus,5.4047159746791336e-05,0.0
-1.4941839,-2.767559,-12.279241,audio search engine,5.4047159746791336e-05,0.0
-12.4883175,-3.1131961,-2.5410216,induction cooking,5.4047159746791336e-05,0.0
15.433113,14.833753,6.415595,mimpathy,5.465637320095899e-05,0.0
-0.30340844,-7.341744,10.386204,philosophy of statistics,5.465637320095899e-05,0.0
-2.9759924,-9.63341,24.448587,richard hamming,5.465637320095899e-05,0.0
-1.0728022,10.966762,-26.424112,imaging science,5.465637320095899e-05,0.0
-3.6433954,9.586154,-9.719245,a-weighting,4.499768627857061e-05,0.0
12.389231,-3.2850256,-28.70816,website,0.00016078211355016075,0.0
-7.1349187,15.532568,16.919083,law of excluded middle,7.927976778414296e-05,0.0
-12.92618,0.18360266,-5.6064363,equivalent impedance transforms,0.0002776067674450837,0.0
13.817658,10.858641,-9.07634,preference tests (animals),5.6087709597548926e-05,0.0
-0.34016368,-26.286137,-3.6147327,geospatial predictive modeling,5.6087709597548926e-05,0.0
6.749016,-1.3205539,-3.4402273,grammatical evolution,9.036979110312129e-05,0.0
11.145052,7.0141635,14.173947,sign relation,5.6087709597548926e-05,0.0
3.0178442,-13.865986,11.0725,industrial engineering,5.107071578718099e-05,0.0
-17.809484,-12.205542,-15.457673,john pendry,5.53910231640066e-05,0.0
3.860511,-8.95455,5.5512247,world3,5.53910231640066e-05,0.0
-21.652046,6.0982985,6.022341,libfixmath,5.53910231640066e-05,0.0
-7.2905035,15.387214,-6.058487,akiyoshi kitaoka,5.53910231640066e-05,0.0
-14.455147,1.6059428,6.3722644,computer chess,0.0003517597333582019,0.0
11.401112,15.836297,-4.967459,genetic predisposition,0.0005042961579575431,0.0
-16.347801,-16.935635,12.213144,quantum coherence,0.00039516830989983745,0.0
13.849649,-13.002969,9.22279,voxound,0.00012559547335252988,0.0
-3.441126,-7.4039598,15.486018,rényi entropy,0.00022306873340443127,0.0
14.358489,-11.760619,2.6613123,eigenvalues and eigenvectors,5.564246745273779e-05,0.0
-13.744556,0.6678027,6.662943,rate distortion theory,0.00028574215147586274,0.0
-11.780828,16.18415,10.070818,openvera,5.564246745273779e-05,0.0
18.134226,10.778517,0.6312341,autism,5.564246745273779e-05,0.0
17.765034,-0.23965897,20.265158,glossolalia,5.564246745273779e-05,0.0
8.979878,-0.6612936,13.30733,microsoft voice command,4.743140500063412e-05,0.0
8.527638,-14.950335,-6.877464,andré-michel guerry,4.743140500063412e-05,0.0
-9.412291,-15.649035,1.3926612,non-parametric statistics,0.0005222831692114783,0.0
-8.128247,-14.609771,-2.5681763,kernel embedding of distributions,0.00011422865717868356,0.0
10.046965,-3.689502,-25.46219,dymaxion map,0.0003441586506486255,0.0
15.968166,-3.749914,5.109375,nltk,6.0384971940771284e-05,0.0
-25.00206,6.8059125,7.396127,c++14,6.0384971940771284e-05,0.0
8.168116,15.537954,-19.081217,royal college of ophthalmologists,6.0384971940771284e-05,0.0
11.799111,17.972462,-18.963898,human skin color,6.0384971940771284e-05,0.0
-24.966759,12.310223,3.4708817,gec 4000 series,6.0384971940771284e-05,0.0
-14.413634,1.0389954,6.6956,whittaker–shannon interpolation formula,4.946917262130597e-05,0.0
-14.428229,0.68976074,5.8622284,evaluation function,4.946917262130597e-05,0.0
11.297177,15.671381,-4.914768,psychiatric genetics (journal),9.843079415459932e-05,0.0
-4.0095153,-9.109313,16.17775,ban (unit),4.946917262130597e-05,0.0
11.1169615,6.9079638,14.251157,physical symbol system,7.626413540555716e-05,0.0
15.711209,-7.000241,-25.297884,googlization,7.626413540555716e-05,0.0
-3.7706265,-7.8862643,16.183382,timeline of information theory,4.946917262130597e-05,0.0
19.801273,17.7716,-5.7798085,ecosystem,4.946917262130597e-05,0.0
-3.9768276,11.707718,9.405063,mendelian inheritance,4.991678547629504e-05,0.0
-3.5280173,-6.791394,15.613934,cryptography,5.180544599155366e-05,0.0
-2.9347868,-7.1695967,16.1418,covert channel,5.721526123449896e-05,0.0
18.647356,-1.4024354,15.896203,coptic pronunciation reform,5.721526123449896e-05,0.0
15.420157,-6.7839003,15.4017725,joss,5.721526123449896e-05,0.0
6.0348353,16.480331,5.817892,winograd schema challenge,5.721526123449896e-05,0.0
3.3633165,-17.402447,-0.43674892,curse of dimensionality,4.893078694788691e-05,0.0
-22.573498,4.2354918,8.43458,institute for experimental mathematics,4.893078694788691e-05,0.0
1.1023345,7.909071,17.361177,monadic second-order logic,4.893078694788691e-05,0.0
0.52870685,23.927156,-1.3524452,augusto garau,4.893078694788691e-05,0.0
7.2227726,16.619083,16.015867,holistic pragmatism,4.893078694788691e-05,0.0
-2.8596926,-6.3359456,-12.255287,musical dice game,4.893078694788691e-05,0.0
5.354738,20.677307,4.950591,deconstructivism,6.791265507193467e-05,0.0
0.6859069,20.760303,10.177367,anil gupta (philosopher),4.126921593446134e-05,0.0
3.1610725,14.726595,11.489356,objectification,6.91194931416487e-05,0.0
9.89366,0.40360564,10.866858,twitterbot,4.4166803623454644e-05,0.0
-0.14076659,-3.0891862,-17.989262,lidar,4.4166803623454644e-05,0.0
-25.05401,12.687074,3.448505,bus and tag,4.429613184592379e-05,0.0
-12.771239,1.5667219,6.745167,beta distribution,4.618482623374462e-05,0.0
-2.7715287,-9.007704,15.81499,joint entropy,4.618482623374462e-05,0.0
-14.677206,-3.2899854,-0.27783564,analog signal,4.618482623374462e-05,0.0
-1.427342,-2.55562,-12.327367,optical music recognition,4.618482623374462e-05,0.0
0.55285966,-22.843002,16.015427,robbins' problem,6.648498601927465e-05,0.0
13.108146,-18.666695,-3.941253,informationist,6.648498601927465e-05,0.0
-2.2946804,-19.080128,-10.676392,kolmogorov–arnold–moser theorem,6.648498601927465e-05,0.0
-7.6264935,-18.695892,-2.4982693,multiple correspondence analysis,6.648498601927465e-05,0.0
-28.339954,-6.7591205,0.6313421,mesh generation,6.648498601927465e-05,0.0
-19.981192,-4.2065964,12.777681,ecological thinning,6.648498601927465e-05,0.0
-9.207027,-16.217768,22.00272,john clive ward,6.648498601927465e-05,0.0
-9.277053,-15.9124975,22.561407,spin model,6.648498601927465e-05,0.0
-22.611479,7.3715234,6.317078,binade,6.648498601927465e-05,0.0
-23.043777,12.924679,-0.63166744,memory-mapped file,4.43183272702325e-05,0.0
-10.034915,0.46422803,-17.475758,isometric graphics in video games and pixel art,4.43183272702325e-05,0.0
14.713712,-15.938324,-11.884346,data archiving,4.43183272702325e-05,0.0
0.5114924,8.002862,20.37741,hugh maccoll,4.43183272702325e-05,0.0
14.744487,-15.86358,-11.890924,data privacy,4.43183272702325e-05,0.0
18.491743,8.536325,6.8659678,conduction aphasia,4.247605400417538e-05,0.0
-7.466655,17.039894,-7.7829185,air-gap flash,4.247605400417538e-05,0.0
17.77434,0.103734724,18.740498,linguistic determinism,4.247605400417538e-05,0.0
7.134657,-18.969532,3.1113336,information integration,5.7362857694723455e-05,0.0
19.54045,4.9632707,16.739723,dolgopolsky list,5.7362857694723455e-05,0.0
-9.740553,0.24576005,-18.180305,3d motion controller,5.7362857694723455e-05,0.0
11.178875,-13.618387,-13.40708,non-commercial educational,5.00839456304995e-05,0.0
0.029750193,-16.361065,14.904118,preference (economics),8.364155518051492e-05,0.0
14.028244,-20.401407,-4.829033,digital artifactual value,5.00839456304995e-05,0.0
-7.2546563,-15.105246,20.436865,probabilistic logic network,5.00839456304995e-05,0.0
18.956026,8.713723,6.911622,vocabulary,0.00010998843985422646,0.0
-7.0361834,-21.50411,-2.6249352,projection pursuit,5.00839456304995e-05,0.0
-14.639049,-9.415409,-3.1784458,sample (signal),7.827959629734737e-05,0.0
-0.77593446,19.357729,-3.2154777,op art,5.1080974035996735e-05,0.0
-16.39202,-16.97756,12.174845,open quantum system,5.1080974035996735e-05,0.0
-14.26101,10.845786,13.0486765,static random-access memory,5.1080974035996735e-05,0.0
12.6614895,20.769209,-3.2010813,faces in the crowd (film),9.157258728372016e-05,0.0
-17.75364,-7.922975,16.694103,in-situ conservation,5.1080974035996735e-05,0.0
4.669989,-15.473741,9.950637,project production management,5.1080974035996735e-05,0.0
-15.36075,-6.267382,-4.8864975,control system,5.1080974035996735e-05,0.0
-10.12553,-19.454504,-10.207375,autocorrelation (words),5.1080974035996735e-05,0.0
-15.15854,-8.660071,-4.3831415,prototype filter,5.1080974035996735e-05,0.0
-17.711287,-7.5335393,17.186935,water conservation,5.1080974035996735e-05,0.0
14.637134,2.2911234,-12.016015,modern synthesis,5.1080974035996735e-05,0.0
-25.669312,-1.525245,-3.4605591,fourier optics,5.1080974035996735e-05,0.0
5.578597,-16.187504,-7.9394383,crime hotspots,5.1080974035996735e-05,0.0
-14.04714,-14.728947,-3.5094717,number theory,4.626796674227541e-05,0.0
-18.267004,-8.780839,-6.641255,color depth,4.626796674227541e-05,0.0
-18.535997,-8.671529,-6.1582847,cornsweet illusion,5.234072044457867e-05,0.0
-23.756695,-11.63819,-7.381726,single-particle trajectory,5.234072044457867e-05,0.0
-2.8528144,15.644514,14.449457,logical disjunction,5.234072044457867e-05,0.0
-11.262566,-15.797318,14.203047,variable order markov models,5.234072044457867e-05,0.0
0.6165999,-6.904904,11.280098,writeprint,5.234072044457867e-05,0.0
-6.8696423,-21.085825,6.956621,stochastic volatility,5.234072044457867e-05,0.0
14.869777,-14.65552,1.3976121,infer.net,8.147093752459962e-05,0.0
15.786179,-7.0156927,-25.244993,platform capitalism,5.234072044457867e-05,0.0
3.6691663,1.1888078,-5.5889645,large width limits of neural networks,5.234072044457867e-05,0.0
-3.0587692,10.753966,10.557966,negation normal form,5.50257842630683e-05,0.0
0.7179471,-22.593431,-2.295221,dikw pyramid,5.50257842630683e-05,0.0
17.386374,-6.1588373,-3.6447783,long tail,5.50257842630683e-05,0.0
